Id,SalePrice_pred
2734,159481.97672993148
2735,133362.09780345726
2736,134425.33807249286
2737,108862.1655216163
2738,122472.75478248986
2739,149499.6595573934
2740,135890.2065132857
2741,152000.41201507434
2742,162016.77476577135
2743,155099.2511492846
2744,155536.09180474462
2745,139616.4877429217
2746,122419.30098962209
2747,180261.35521452434
2748,117224.75966279575
2749,122981.93097179329
2750,123707.93434533599
2751,125500.17549445009
2752,222511.18610725278
2753,137101.63801055565
2754,212261.3631261865
2755,134445.88573963818
2756,79047.84938633618
2757,62431.48890148835
2758,60430.37051739039
2759,153534.50626076633
2760,120954.20319321261
2761,131764.98264776138
2762,131807.9728745803
2763,191931.0793752988
2764,171259.55954317024
2765,281644.0903796968
2766,116559.89313527556
2767,75729.02333103472
2768,120611.31735013303
2769,135949.75559762563
2770,153311.84481044632
2771,103448.34888466174
2772,101965.59473027394
2773,167364.3412745501
2774,155756.06795167722
2775,120994.16609607163
2776,137741.98349279314
2777,149466.85459907303
2778,123761.5502770055
2779,120185.89866079745
2780,97428.67291982097
2781,89481.13936206684
2782,93376.01507479133
2783,87963.04009011641
2784,120273.31536910361
2785,137071.7492322143
2786,50968.731738904055
2787,129504.7978451348
2788,60132.58007915583
2789,180062.9274534265
2790,77718.9900545853
2791,111669.58386685672
2792,54034.35040582204
2793,155472.18004927898
2794,93024.84707885009
2795,124389.07317119678
2796,90602.08492486842
2797,236967.32433084666
2798,117877.58556836715
2799,114777.21639133488
2800,70266.65383687551
2801,112730.64363220274
2802,136204.15982093578
2803,173338.99602439662
2804,150587.18115583254
2805,109831.05783107782
2806,78489.03055661921
2807,164747.90485110943
2808,143942.8145612213
2809,120898.1419984071
2810,126664.17813657262
2811,176114.0786737699
2812,174141.8704535173
2813,153423.7666885411
2814,147651.23968812684
2815,91091.44488434594
2816,214987.11395502742
2817,145032.6374237393
2818,124457.47038550887
2819,188707.91984218394
2820,138039.48694392547
2821,104780.5630088672
2822,198783.62231584277
2823,326905.0554986655
2824,169589.78127536562
2825,167183.44894423522
2826,129428.3537262945
2827,145135.98971332324
2828,254969.39355171326
2829,206178.48636475258
2830,221994.15283873258
2831,179201.24849687138
2832,238597.30100566713
2833,319625.41497079306
2834,239369.06274302863
2835,230008.25836902513
2836,199707.58765605648
2837,157746.77570435466
2838,146121.87617892915
2839,172697.11621281583
2840,197418.8986248911
2841,201325.804817724
2842,224191.51312029606
2843,151665.15492784392
2844,164251.8963856499
2845,125597.257868616
2846,205792.46748149794
2847,197600.1648574929
2848,208606.2587768259
2849,206639.30217300745
2850,267019.4119991361
2851,221767.5455618723
2852,221028.07382877608
2853,229389.70307912125
2854,144062.21019203545
2855,200902.85710188397
2856,206068.28154466389
2857,195273.50919442598
2858,213075.3291726638
2859,90804.85128071226
2860,128347.20344582913
2861,135656.64769863567
2862,192480.75292451368
2863,144378.27686872668
2864,259951.82438834722
2865,167823.40634080302
2866,157374.59534129067
2867,93270.35087192785
2868,91514.01517376928
2869,99733.044610562
2870,114228.54250010331
2871,74923.43442791252
2872,18010.553001761364
2873,89869.27553460041
2874,142747.1886454452
2875,119756.40821043166
2876,171088.04885905658
2877,137979.38091161742
2878,173327.60038128446
2879,125116.89010384797
2880,102181.59029361211
2881,131850.95854238264
2882,178728.08197168048
2883,194206.77331800497
2884,198678.151599202
2885,186917.67461212684
2886,239112.9580764221
2887,120083.34930869736
2888,133799.1443972572
2889,42463.545117825735
2890,70869.15617882076
2891,150689.64337406357
2892,44336.05322316548
2893,90441.18782368855
2894,47263.66787718258
2895,352856.1733561866
2896,295129.73608834005
2897,214926.01424815605
2898,145627.56573232065
2899,225342.618043521
2900,150458.583013263
2901,221552.67520426048
2902,195407.14341792685
2903,304561.44462275127
2904,346758.3889800182
2905,92566.77156636637
2906,202497.4563564818
2907,122194.25340116347
2908,118620.19007190791
2909,137669.73221888128
2910,70082.3726413571
2911,76682.45551329388
2912,149547.04985097304
2913,76807.338844753
2914,73698.28005719707
2915,86206.65911880869
2916,76668.15525876712
2917,164730.83916197374
2918,109767.06852207525
2919,216653.15735371195
